packet_count,byte_count,flow_duration,connection_count,request_frequency,failed_connection_count,source_port,destination_port,protocol,direction,device_id,source_ip,destination_ip,threat_label
50,131874,131.4054429005743,5,7.867798061935554,1,32384,443,UDP,inbound,11,10.20.4.30,198.51.100.13,Normal
24,1360,6.36619241293311,80,81.78043925082078,128,11889,1323,TCP,outbound,2,10.20.3.10,198.51.100.14,Port Scan
14,13934,10.637240946479631,356,82.17453756721619,121,24320,1991,TCP,inbound,10,10.20.2.40,198.51.100.23,Port Scan
3510,3974597,995.839828465153,9,2.448547685754743,0,27648,443,ICMP,outbound,9,10.20.1.10,198.51.100.24,Data Exfiltration
7,16241,3.6503865484646933,341,33.022219292089616,206,42976,591,TCP,outbound,3,10.20.3.20,198.51.100.10,Port Scan
1378,1071782,64.46873924676851,6,3.496845381127261,2,5537,8443,TCP,outbound,8,10.20.2.40,198.51.100.20,Normal
1987,23503313,1048.952832183291,12,6.5024436756308885,1,28616,22,TCP,outbound,8,10.20.3.20,198.51.100.14,Data Exfiltration
82,33712,13.895953191058519,155,12.593153119284374,146,18356,3389,TCP,inbound,8,10.20.1.20,198.51.100.20,Brute Force
11,17104,10.865186688851065,399,56.51816358657442,271,19549,345,TCP,outbound,7,10.20.3.30,198.51.100.24,Port Scan
6,1654,9.133418748705846,111,24.014072079853808,122,37499,1451,TCP,outbound,5,10.20.2.40,198.51.100.23,Port Scan
26,13258,8.467586044428984,338,70.39775704871163,178,25024,408,TCP,outbound,2,10.20.4.30,198.51.100.26,Port Scan
23950,10616070,44.164625176255996,1484,169.27552852506852,51,34377,443,UDP,inbound,8,10.20.3.20,198.51.100.15,DDoS
25546,1936545,85.30730017672676,418,258.3846600374453,25,9941,443,UDP,inbound,9,10.20.3.30,198.51.100.25,DDoS
12796,8915314,69.41141254506415,1585,747.7596320194937,34,18276,53,TCP,inbound,8,10.20.3.40,198.51.100.26,DDoS
13888,8914196,1.5678161290832568,844,690.2836170916797,5,29865,8443,TCP,inbound,11,10.20.4.30,198.51.100.25,DDoS
3342,19887704,22.816852016568173,900,713.5236694586833,29,36051,80,UDP,inbound,4,10.20.1.10,198.51.100.20,DDoS
2054,15195531,23.75640734381728,295,745.4782043238117,43,2864,8080,TCP,inbound,10,10.20.2.20,198.51.100.24,DDoS
2960,40123348,428.73420152559436,3,1.5130836576875901,4,25429,8443,TCP,outbound,3,10.20.4.40,198.51.100.18,Data Exfiltration
897,493674,272.073889083117,5,7.944347422761751,0,14115,80,TCP,outbound,6,10.20.2.30,198.51.100.15,Normal
4381,64151895,671.1742869126991,15,16.657621729805303,4,43499,8443,TCP,outbound,1,10.20.3.30,198.51.100.14,Data Exfiltration
1225,273157,142.43240757976935,5,10.075620509587932,0,59722,443,UDP,outbound,7,10.20.4.10,198.51.100.27,Normal
1288,845809,346.87186391883813,8,9.371065566325294,2,40912,8080,TCP,outbound,8,10.20.4.20,198.51.100.29,Normal
2517,3261397,8.894957432752836,847,711.1999447375231,74,49705,8443,TCP,inbound,12,10.20.1.20,198.51.100.11,DDoS
30,85406,43.48330943296075,37,10.089945733465369,10,10927,21,TCP,outbound,4,10.20.1.20,198.51.100.27,Brute Force
24,17972,7.084918754515571,435,6.477589795739773,328,41453,177,TCP,inbound,9,10.20.2.30,198.51.100.15,Port Scan
501,57611,206.03721583666132,4,0.6694027233289475,0,57578,443,UDP,outbound,5,10.20.1.20,198.51.100.18,Normal
18784,23779588,25.779011550864112,1542,38.255976443550274,44,58443,8080,UDP,inbound,12,10.20.4.20,198.51.100.19,DDoS
15993,6683426,9.898405300551971,736,71.52746951777115,34,40100,443,TCP,inbound,1,10.20.3.30,198.51.100.13,DDoS
17,3587,10.03867795829342,388,30.37802447807946,40,12083,501,TCP,outbound,10,10.20.1.30,198.51.100.26,Port Scan
9538,35929013,291.4823544286179,16,0.8023049338651842,0,20182,22,TCP,outbound,10,10.20.3.30,198.51.100.23,Data Exfiltration
2353,38173870,593.3097558784156,20,16.678745271013895,0,11774,8443,TCP,outbound,9,10.20.1.30,198.51.100.10,Data Exfiltration
125,60694,73.52565606098298,22,31.693225598111404,145,50791,3389,TCP,outbound,1,10.20.4.20,198.51.100.11,Brute Force
36,53497,34.7142471222004,175,6.531433842313782,53,16773,21,TCP,outbound,3,10.20.4.20,198.51.100.10,Brute Force
1445,102543,253.06701765047117,7,8.871319985140618,0,50836,8080,TCP,outbound,3,10.20.1.40,198.51.100.10,Normal
128,68044,3.6499735802501285,111,26.468638745924835,40,53850,22,TCP,outbound,8,10.20.3.10,198.51.100.13,Brute Force
11139,15942547,74.63646302319245,748,415.63717188252906,25,49516,8080,UDP,inbound,7,10.20.4.30,198.51.100.11,DDoS
9481,289982,48.03876874734974,237,740.9884969528339,74,30362,443,UDP,inbound,3,10.20.1.40,198.51.100.29,DDoS
145,20993,61.39713124389192,149,22.03764567471483,127,27411,23,TCP,outbound,7,10.20.4.20,198.51.100.19,Brute Force
1520,175083,35.04592395938686,8,10.066464220593232,0,13213,53,TCP,outbound,12,10.20.3.30,198.51.100.23,Normal
14,10023,6.270164981389391,173,73.03909832846598,50,48297,1909,TCP,outbound,7,10.20.2.10,198.51.100.22,Port Scan
19700,23383400,50.97389947493698,350,184.02938367583312,40,43407,53,UDP,inbound,2,10.20.3.20,198.51.100.25,DDoS
3916,63782543,699.9926176565392,16,7.8913930462930955,2,54210,443,TCP,outbound,6,10.20.2.10,198.51.100.15,Data Exfiltration
1271,100109,112.47571774017821,3,11.835457723418472,0,58492,53,UDP,outbound,4,10.20.4.30,198.51.100.12,Normal
2,16229,7.866229744742838,309,19.130982804702256,344,64241,1098,TCP,inbound,6,10.20.1.20,198.51.100.24,Port Scan
11412,77767967,1161.3775516719131,18,6.322793635991228,2,54701,8443,UDP,outbound,11,10.20.4.20,198.51.100.17,Data Exfiltration
6389,15371752,278.9966287712948,9,11.832790140860293,3,12879,443,TCP,outbound,4,10.20.4.10,198.51.100.13,Data Exfiltration
6951,50533811,1769.7256456189107,14,13.079832436801482,2,56366,22,UDP,outbound,10,10.20.3.40,198.51.100.10,Data Exfiltration
65,53292,64.98300844942037,80,9.867031175279541,84,64367,22,TCP,outbound,4,10.20.4.30,198.51.100.20,Brute Force
28,8103,3.7763978458076637,289,29.251159163635947,343,27575,1037,TCP,outbound,10,10.20.3.30,198.51.100.28,Port Scan
15185,7127947,70.0858310013854,462,118.1516181703908,79,33071,80,TCP,inbound,7,10.20.1.40,198.51.100.19,DDoS
539,903205,328.35367293528867,7,10.222259731982655,0,44613,123,TCP,outbound,10,10.20.1.40,198.51.100.28,Normal
8,6324,6.365446436094832,304,94.67416642604549,51,4324,767,TCP,outbound,12,10.20.4.10,198.51.100.10,Port Scan
13952,3170667,22.451252337393317,1141,46.77892301309301,36,54375,8080,UDP,inbound,12,10.20.2.20,198.51.100.25,DDoS
11684,667559,45.20273327236801,383,617.9036282639235,60,12444,53,TCP,inbound,4,10.20.2.20,198.51.100.10,DDoS
135,86377,13.899643173427211,84,11.05899356793885,156,58236,3389,TCP,outbound,2,10.20.4.40,198.51.100.29,Brute Force
794,865976,80.10919760973982,1,11.933821835804299,2,4727,443,UDP,outbound,9,10.20.3.20,198.51.100.22,Normal
109,18542,5.474272935410394,86,1.6465270724119117,93,7924,23,TCP,outbound,1,10.20.4.30,198.51.100.29,Brute Force
16,45219,68.93376656750672,168,15.965616719263437,109,22348,23,TCP,outbound,2,10.20.4.30,198.51.100.19,Brute Force
37,28188,36.42192507059109,97,27.881680988819692,34,28104,21,TCP,outbound,5,10.20.4.20,198.51.100.19,Brute Force
10983,12452555,1931.3846869742035,19,9.260810345844558,0,37934,22,TCP,outbound,5,10.20.2.40,198.51.100.17,Data Exfiltration
6425,47460844,1930.8600387347933,5,12.82720096664393,1,25507,22,UDP,outbound,1,10.20.1.20,198.51.100.11,Data Exfiltration
18272,14574764,82.60049266560812,125,120.93664481845974,40,12210,80,TCP,inbound,1,10.20.3.40,198.51.100.19,DDoS
15,7993,0.012839145110264842,410,97.07634594414861,383,39479,1508,TCP,outbound,7,10.20.1.10,198.51.100.27,Port Scan
19,2068,5.046590548570549,449,15.152924754928765,104,23799,1834,TCP,outbound,11,10.20.1.10,198.51.100.11,Port Scan
1,679,3.036741890012883,257,30.98697032972849,74,11834,1631,TCP,outbound,7,10.20.1.10,198.51.100.18,Port Scan
1642,833609,358.9469749589896,5,4.157616411436136,0,29772,58910,TCP,inbound,8,10.20.3.20,198.51.100.20,Normal
14,10851,2.8810121547805863,308,75.49870520006348,297,28247,543,TCP,outbound,12,10.20.1.30,198.51.100.12,Port Scan
103,88166,24.37521288193358,39,24.837911989388434,154,49079,22,TCP,outbound,11,10.20.3.10,198.51.100.19,Brute Force
147,49226,50.83151084492734,132,13.684670083334915,30,12987,23,TCP,outbound,1,10.20.1.30,198.51.100.16,Brute Force
1322,1166143,209.77393473402935,1,8.629792697527092,2,3253,20793,TCP,outbound,4,10.20.3.20,198.51.100.12,Normal
25,342,7.610427056841056,172,97.84914625752278,10,16910,637,TCP,outbound,11,10.20.1.40,198.51.100.29,Port Scan
13,16243,7.2752599386877765,134,41.182741989208495,123,49322,1111,TCP,outbound,8,10.20.4.10,198.51.100.11,Port Scan
15,13678,1.8121541794785525,158,31.40743848796519,374,63235,1721,TCP,outbound,7,10.20.3.10,198.51.100.24,Port Scan
8,9969,0.3897540544597837,178,32.029546799817226,365,57193,539,TCP,outbound,7,10.20.1.20,198.51.100.11,Port Scan
2,343,1.5066010269128582,328,50.53456868026044,233,30451,2002,TCP,outbound,4,10.20.2.40,198.51.100.23,Port Scan
81,73693,20.543966048482478,93,29.846615527540443,139,35624,23,TCP,outbound,12,10.20.1.10,198.51.100.24,Brute Force
1057,19753733,28.419897294740224,133,380.05962327289603,15,59702,8443,UDP,inbound,5,10.20.2.40,198.51.100.29,DDoS
15,14433,11.111786024934416,97,7.744650136120612,233,15708,1745,TCP,outbound,11,10.20.2.30,198.51.100.17,Port Scan
14274,12204458,69.80283487175369,737,214.19096872435253,44,49094,53,UDP,inbound,3,10.20.2.10,198.51.100.21,DDoS
77,30879,40.67550679245969,83,23.02834060278981,116,3518,21,TCP,outbound,5,10.20.2.40,198.51.100.27,Brute Force
17,16720,7.304408236304342,404,63.781296525539155,79,43540,357,TCP,outbound,5,10.20.2.30,198.51.100.11,Port Scan
29,73985,11.016810300222442,88,24.3391058965789,153,52082,23,TCP,outbound,9,10.20.1.20,198.51.100.26,Brute Force
7614,24434000,4.614809253273763,540,397.09094671880644,12,61156,8080,TCP,inbound,11,10.20.2.20,198.51.100.20,DDoS
10752,12623548,2301.1482248994926,21,17.433810177557564,1,18410,443,TCP,outbound,4,10.20.3.40,198.51.100.14,Data Exfiltration
21960,16796507,69.6374552993812,1494,640.7149428172632,39,60424,80,UDP,inbound,8,10.20.2.20,198.51.100.20,DDoS
148,28923,10.68095750046763,82,34.10761114271384,150,64916,3389,TCP,outbound,12,10.20.4.30,198.51.100.11,Brute Force
894,447717,213.19434636028055,8,4.324416254766304,0,10260,53,TCP,outbound,8,10.20.3.20,198.51.100.28,Normal
1703,942668,238.95449297240145,7,1.4100164590014044,1,2037,443,TCP,inbound,12,10.20.4.40,198.51.100.12,Normal
87,523915,255.1326379668671,2,3.5382553267123766,0,28669,54142,TCP,outbound,9,10.20.1.20,198.51.100.17,Normal
34,55970,76.04074712714376,36,10.49764356950304,53,43665,21,TCP,outbound,9,10.20.3.10,198.51.100.22,Brute Force
45,40718,18.263807624537016,126,14.519940252760826,149,60119,21,TCP,outbound,4,10.20.3.10,198.51.100.17,Brute Force
1528,363491,10.518953336069975,7,9.647617829965682,1,17358,80,TCP,outbound,2,10.20.1.20,198.51.100.29,Normal
2239,44568707,2092.525267084269,11,1.3189419844003232,2,21098,8080,TCP,outbound,12,10.20.3.30,198.51.100.26,Data Exfiltration
9687,60703273,2014.0990226499755,15,5.7419387397982495,4,24636,8443,TCP,outbound,6,10.20.3.40,198.51.100.11,Data Exfiltration
17,9014,11.383643234202612,265,76.09579742249758,43,48556,1595,TCP,outbound,2,10.20.1.40,198.51.100.12,Port Scan
158,3405,8.445673803661444,176,25.36557061504964,39,57341,21,TCP,outbound,12,10.20.3.10,198.51.100.27,Brute Force
1448,888948,304.70924954000594,8,13.89776390333371,2,51654,443,TCP,outbound,2,10.20.3.40,198.51.100.19,Normal
20,3083,8.150613250373336,308,41.270591216176534,282,61284,138,TCP,outbound,3,10.20.1.10,198.51.100.27,Port Scan
13,16417,6.690512721461377,184,37.709341153096204,19,15298,853,TCP,inbound,4,10.20.3.20,198.51.100.12,Port Scan
17,16647,3.8486381287720848,378,81.7319325476519,115,43938,708,TCP,outbound,12,10.20.2.10,198.51.100.12,Port Scan
161,77774,10.438882095518798,1,8.805577040661708,0,33844,35528,TCP,outbound,3,10.20.2.30,198.51.100.10,Normal
7871,9601774,923.5924792343087,17,21.026466603476887,2,59343,443,TCP,outbound,10,10.20.2.10,198.51.100.10,Data Exfiltration
848,178650,180.77231161824062,3,12.1289215626807,2,9298,443,TCP,inbound,1,10.20.4.10,198.51.100.29,Normal
1551,58416099,1654.1764384593123,13,0.8068870182724889,3,41011,22,UDP,outbound,3,10.20.2.40,198.51.100.17,Data Exfiltration
8687,58409523,1036.9293490164073,17,18.141859636844757,2,50939,22,TCP,outbound,10,10.20.2.10,198.51.100.13,Data Exfiltration
8119,48336275,473.42827814990466,2,23.100761722056486,4,58898,8080,TCP,outbound,1,10.20.4.40,198.51.100.10,Data Exfiltration
83,81996,74.73911333912042,141,11.153125372753994,105,19022,23,TCP,outbound,8,10.20.2.40,198.51.100.14,Brute Force
6326,38179640,1002.9636143168742,8,5.478661205106505,4,58727,8080,TCP,outbound,9,10.20.1.10,198.51.100.19,Data Exfiltration
8118,23814680,58.09018268495521,1053,545.5955426462867,76,36337,443,UDP,inbound,7,10.20.2.20,198.51.100.13,DDoS
9316,15745772,3.017846366452309,1359,593.874394088062,53,24950,443,UDP,inbound,7,10.20.4.30,198.51.100.28,DDoS
2630,45528031,1546.4798782840783,22,13.823308800560449,3,4073,22,TCP,outbound,7,10.20.3.30,198.51.100.24,Data Exfiltration
9042,26204545,485.5370987293546,2,8.401840011530258,3,46755,22,TCP,outbound,2,10.20.3.40,198.51.100.26,Data Exfiltration
1204,75509295,349.1571049151017,6,8.576974043665267,2,56328,8443,UDP,outbound,12,10.20.1.10,198.51.100.11,Data Exfiltration
554,878149,354.23365937464547,6,9.911258949325715,2,17407,8443,TCP,outbound,12,10.20.1.20,198.51.100.14,Normal
9,63697,64.79269445878697,150,33.33282001568039,79,48599,23,TCP,outbound,5,10.20.1.20,198.51.100.11,Brute Force
1361,706664,9.15343508369104,6,4.319278807572905,0,64322,80,TCP,outbound,3,10.20.3.40,198.51.100.17,Normal
813,372403,337.943791798233,3,3.3262672719728563,0,15175,18391,UDP,outbound,9,10.20.4.40,198.51.100.12,Normal
1770,393179,337.4617130166765,5,8.476016612424372,0,3966,44980,TCP,outbound,9,10.20.1.30,198.51.100.12,Normal
1067,22919137,2056.2347809565285,16,14.247570486457898,3,43804,8443,TCP,outbound,11,10.20.4.40,198.51.100.19,Data Exfiltration
28214,2397576,24.267178130658493,709,280.7753514590606,28,47197,53,TCP,inbound,7,10.20.2.40,198.51.100.25,DDoS
382,4580799,90.52751004563576,21,6.642656027834153,1,47097,8443,UDP,outbound,3,10.20.4.40,198.51.100.19,Data Exfiltration
28,63520,51.194418992856576,73,8.42162714019546,139,34121,3389,TCP,outbound,6,10.20.4.20,198.51.100.24,Brute Force
135,1440,18.047459601488775,24,8.698604086535198,53,58415,3389,TCP,outbound,3,10.20.2.40,198.51.100.15,Brute Force
1060,609443,5.3635702763398,7,3.8072962930910874,0,42769,443,TCP,outbound,1,10.20.4.40,198.51.100.20,Normal
9129,61204831,197.3635448984658,18,12.380117115659319,2,18407,8080,ICMP,outbound,12,10.20.3.30,198.51.100.26,Data Exfiltration
18288,2821664,30.675831968121123,1050,518.2823131737173,50,18960,8080,TCP,inbound,11,10.20.3.20,198.51.100.21,DDoS
104,28775,11.252306102109818,111,8.962008383705815,80,61945,3389,TCP,outbound,7,10.20.4.20,198.51.100.12,Brute Force
6731,51988667,1393.2825052203373,5,17.515093342171024,2,1756,443,UDP,outbound,6,10.20.1.10,198.51.100.25,Data Exfiltration
18,8984,9.148105835065648,190,55.53475929065832,356,34248,69,TCP,outbound,6,10.20.3.20,198.51.100.29,Port Scan
154,958711,82.67580772039582,6,6.555899097829927,0,32591,123,TCP,outbound,4,10.20.1.10,198.51.100.22,Normal
15525,22410254,17.608662640441842,1152,763.3384730813345,29,8487,8080,TCP,inbound,3,10.20.3.30,198.51.100.16,DDoS
21747,1214693,11.916750321450406,1769,302.6114651730142,21,18556,53,UDP,inbound,6,10.20.3.30,198.51.100.12,DDoS
6560,13389703,74.19013714253758,1136,222.35590684072423,57,18729,80,TCP,inbound,7,10.20.2.10,198.51.100.10,DDoS
8144,32506077,2301.440621267965,10,11.257605525061464,3,63980,443,TCP,outbound,8,10.20.1.30,198.51.100.26,Data Exfiltration
4,6943,5.133124751625072,420,34.02944495654231,343,56286,1736,TCP,outbound,1,10.20.2.10,198.51.100.15,Port Scan
130,66989,331.93115485547935,5,3.309732295388189,0,28683,8080,TCP,outbound,1,10.20.1.30,198.51.100.24,Normal
1774,945868,70.77257300639668,7,4.750087554409447,2,59962,80,TCP,outbound,1,10.20.4.20,198.51.100.24,Normal
1497,15902,161.28314417363174,8,2.7757965182081783,0,15625,8080,TCP,outbound,2,10.20.2.10,198.51.100.12,Normal
21,1804,2.8611961185118187,285,77.95440393615509,170,46077,1442,TCP,outbound,5,10.20.3.10,198.51.100.12,Port Scan
20322,8736344,16.94753457598898,968,378.5376473246667,6,17049,8080,UDP,inbound,12,10.20.2.40,198.51.100.18,DDoS
1153,305128,142.4566634460022,8,0.8134994490450802,0,54637,80,TCP,outbound,2,10.20.2.10,198.51.100.17,Normal
7847,78408904,1027.1178668930374,14,16.866642834875687,2,57299,22,TCP,outbound,10,10.20.1.40,198.51.100.28,Data Exfiltration
139,52744,12.456530897093684,109,5.230538807467067,60,54079,3389,TCP,inbound,1,10.20.3.20,198.51.100.18,Brute Force
76,24490,62.0343226388037,74,33.76752076456427,91,32029,22,TCP,outbound,1,10.20.2.40,198.51.100.26,Brute Force
14,43,3.8301818461685375,341,66.57649022154708,94,39715,358,TCP,inbound,3,10.20.1.40,198.51.100.17,Port Scan
9178,50671869,1826.2859927993259,10,22.17761826844924,1,63370,8443,UDP,outbound,8,10.20.4.20,198.51.100.18,Data Exfiltration
15929,17069353,15.245301709340572,804,401.3542660794208,5,52581,8443,TCP,inbound,10,10.20.4.30,198.51.100.22,DDoS
16477,15860931,31.731229138198522,1702,339.9641155352416,36,17539,53,UDP,inbound,7,10.20.1.40,198.51.100.13,DDoS
1476,389217,258.31554420270515,7,9.504646178115356,0,49041,123,TCP,outbound,12,10.20.1.30,198.51.100.28,Normal
11,12346,10.939483433532502,133,98.65886273088765,307,10485,1191,TCP,inbound,1,10.20.3.20,198.51.100.27,Port Scan
146,30584,66.65404070605062,150,16.35598020281266,13,1412,21,TCP,inbound,3,10.20.2.20,198.51.100.24,Brute Force
89,91598,53.233550426930606,73,32.874118829353876,62,44234,22,TCP,outbound,9,10.20.1.40,198.51.100.12,Brute Force
13,12814,0.18484121309395923,286,69.62089603758896,276,6910,1911,TCP,outbound,9,10.20.1.30,198.51.100.25,Port Scan
5102,5510502,54.81509242696441,1111,232.23699209000148,8,54413,443,UDP,inbound,10,10.20.2.20,198.51.100.12,DDoS
20,10078,2.718601132546787,316,70.71894671473926,41,62266,657,TCP,inbound,6,10.20.1.40,198.51.100.29,Port Scan
1389,255116,257.30673416574285,4,1.2952817423870473,1,57293,123,TCP,outbound,11,10.20.4.30,198.51.100.14,Normal
25,15172,4.324577823613648,125,29.010587408708805,190,64434,1491,TCP,outbound,12,10.20.3.40,198.51.100.23,Port Scan
31,60608,46.528284364026874,170,29.938249352757264,140,37742,22,TCP,outbound,5,10.20.4.10,198.51.100.29,Brute Force
10472,4246036,2012.5946513878107,18,4.004384029183938,4,4262,8443,TCP,outbound,4,10.20.2.40,198.51.100.15,Data Exfiltration
147,82012,47.93036992739794,35,14.543420985191094,114,29414,3389,TCP,outbound,3,10.20.3.30,198.51.100.18,Brute Force
5454,29116611,273.07088087821865,17,8.284352428977215,1,59781,8080,TCP,outbound,8,10.20.4.30,198.51.100.17,Data Exfiltration
13,2818,4.198735265657087,371,90.20321250899514,74,33858,304,TCP,outbound,3,10.20.4.30,198.51.100.27,Port Scan
435,1115735,205.62919981688273,1,10.644708251147534,0,9346,80,TCP,outbound,9,10.20.4.10,198.51.100.28,Normal
2513,56288051,2173.5155793188896,13,4.089458111858562,3,6225,22,TCP,outbound,7,10.20.3.30,198.51.100.18,Data Exfiltration
17,13561,3.062884781096319,61,67.73076918178862,382,46606,1986,TCP,outbound,7,10.20.1.10,198.51.100.25,Port Scan
18,56415,54.41732855828527,45,1.5725777428604881,74,22775,21,TCP,outbound,6,10.20.2.30,198.51.100.21,Brute Force
21,123,8.540881055150498,363,75.71656205926355,232,34837,1964,TCP,outbound,7,10.20.1.20,198.51.100.26,Port Scan
24,14580,7.378819604632121,202,81.92166535342773,386,4410,1161,TCP,outbound,11,10.20.3.10,198.51.100.13,Port Scan
8,16948,3.683902211948114,270,57.11142124025163,285,38061,1787,TCP,outbound,4,10.20.1.10,198.51.100.12,Port Scan
576,904322,50.554926806723024,4,5.428066090853662,0,24619,8080,TCP,outbound,4,10.20.4.10,198.51.100.24,Normal
84,952940,187.07444276773194,7,7.024372562636155,0,44610,53,TCP,outbound,11,10.20.2.40,198.51.100.10,Normal
4699,859585,43.39657846456782,998,798.4844290114107,65,42476,80,TCP,inbound,1,10.20.2.20,198.51.100.18,DDoS
73,16738,18.014005011424757,18,25.208252301803945,18,49837,21,TCP,outbound,10,10.20.1.40,198.51.100.11,Brute Force
23,15766,11.94041787027699,447,64.78782548311025,160,36053,715,TCP,outbound,7,10.20.3.30,198.51.100.19,Port Scan
25153,11160633,17.28310538212106,514,130.24338202328258,2,49625,8080,UDP,inbound,2,10.20.2.20,198.51.100.18,DDoS
11668,42853694,1464.4809922307543,21,3.3230119496612405,3,38993,443,UDP,outbound,11,10.20.4.10,198.51.100.27,Data Exfiltration
26,121,9.98541279424881,270,93.84844910058675,21,32366,1306,TCP,outbound,5,10.20.3.20,198.51.100.18,Port Scan
11908,6773826,88.33218167716497,638,897.7796507429115,7,38104,80,TCP,inbound,7,10.20.2.40,198.51.100.16,DDoS
2140,1884552,2.9596550986282093,1470,895.0277165502093,70,23487,80,TCP,inbound,6,10.20.2.40,198.51.100.16,DDoS
23365,22517667,16.204700548935474,327,850.9012224150451,38,44344,8443,TCP,inbound,8,10.20.1.40,198.51.100.13,DDoS
111,92446,33.133780435050795,12,27.946122175988865,89,14254,3389,TCP,outbound,11,10.20.3.10,198.51.100.23,Brute Force
17,8699,10.14268159910792,336,21.064742053307477,60,36148,1395,TCP,outbound,9,10.20.1.10,198.51.100.27,Port Scan
1306,825673,358.6755233057829,8,2.9255606822144613,2,28419,123,TCP,outbound,1,10.20.2.30,198.51.100.16,Normal
4,6745,5.685450469212309,322,15.48608491502074,326,34422,166,TCP,outbound,9,10.20.4.30,198.51.100.15,Port Scan
29,77578,74.20306163608974,111,3.199838576316141,61,34725,21,TCP,inbound,3,10.20.1.30,198.51.100.11,Brute Force
26187,7815596,87.25740019096088,1492,499.79567696603726,26,14068,80,TCP,inbound,11,10.20.4.30,198.51.100.23,DDoS
8,4880,5.512383686814037,181,39.831642300939734,160,5591,166,TCP,inbound,3,10.20.3.10,198.51.100.15,Port Scan
8,8169,10.35613019269029,332,91.11983832078823,110,62716,2011,TCP,outbound,6,10.20.2.30,198.51.100.12,Port Scan
39,56708,2.354464720876219,130,25.470382964360336,76,36153,3389,TCP,outbound,1,10.20.2.20,198.51.100.19,Brute Force
805,1076813,213.725018973221,8,11.847898360440714,0,19135,8443,ICMP,inbound,8,10.20.2.30,198.51.100.20,Normal
321,260123,258.63551059190127,2,13.099219770182478,0,28212,123,TCP,inbound,12,10.20.4.40,198.51.100.12,Normal
11865,21286634,25.037050458419674,258,323.44648748754213,11,43228,53,TCP,inbound,5,10.20.2.40,198.51.100.15,DDoS
29760,17488597,20.381536148538103,1443,593.3520896784571,21,63089,53,TCP,inbound,9,10.20.3.30,198.51.100.14,DDoS
6105,76679888,1274.5229678114013,18,18.180722202581652,1,31519,443,TCP,outbound,6,10.20.4.30,198.51.100.22,Data Exfiltration
111,22671,77.14217381703466,16,30.178087050073408,125,21773,23,TCP,outbound,7,10.20.1.40,198.51.100.12,Brute Force
10,5484,1.5653086724825236,340,74.37067495363351,337,54282,738,TCP,outbound,4,10.20.4.20,198.51.100.24,Port Scan
147,79895,46.21826011554899,115,12.677857451125426,97,51338,21,TCP,outbound,6,10.20.1.40,198.51.100.28,Brute Force
535,373922,263.41580083712773,5,8.973280457794942,0,30331,80,UDP,outbound,9,10.20.2.30,198.51.100.23,Normal
36,42143,51.47569908849232,37,30.1238305805187,35,63964,22,TCP,outbound,10,10.20.1.30,198.51.100.17,Brute Force
1556,303285,162.61807078908075,6,4.926926166352395,2,26138,80,TCP,outbound,9,10.20.3.30,198.51.100.23,Normal
6,7178,10.728150000371944,322,11.765278018933504,137,15909,141,TCP,outbound,4,10.20.4.10,198.51.100.27,Port Scan
92,68689,51.393246829855265,106,2.572247895277667,152,34114,21,TCP,outbound,10,10.20.4.30,198.51.100.11,Brute Force
2690,40422003,285.43914781861577,12,13.549820275169942,3,42860,443,TCP,outbound,6,10.20.2.10,198.51.100.12,Data Exfiltration
4,9258,1.6791733646022258,361,49.17286715232388,42,40305,1025,TCP,outbound,11,10.20.3.40,198.51.100.13,Port Scan
3736,53361896,2207.718925516183,3,11.390901295038017,2,63533,22,TCP,outbound,5,10.20.1.10,198.51.100.26,Data Exfiltration
105,10759,55.6543833121045,126,4.496535411097196,30,12297,23,TCP,outbound,9,10.20.1.10,198.51.100.14,Brute Force
90,87080,79.34541446263407,58,24.558489554783346,157,39898,22,TCP,outbound,6,10.20.2.20,198.51.100.28,Brute Force
110,13214,6.982097347991494,179,10.813489482352274,159,7243,21,TCP,outbound,11,10.20.2.20,198.51.100.21,Brute Force
3,45168,79.47091215637722,62,27.38364760096783,131,27971,21,TCP,inbound,4,10.20.2.10,198.51.100.25,Brute Force
611,412382,268.03282455296096,7,11.020115300207276,0,28362,12851,UDP,outbound,5,10.20.4.20,198.51.100.28,Normal
138,71715,79.52130662765381,159,6.814323792521427,91,54872,23,TCP,outbound,7,10.20.2.40,198.51.100.23,Brute Force
15,11195,11.666277314680542,116,76.22812086852345,343,37201,1661,TCP,outbound,11,10.20.3.10,198.51.100.15,Port Scan
8431,39134900,69.34577816010928,20,15.017907645807098,1,4210,8080,UDP,outbound,1,10.20.1.10,198.51.100.11,Data Exfiltration
141,70891,20.82092421012349,170,34.24337961365877,119,33062,23,TCP,outbound,10,10.20.4.40,198.51.100.28,Brute Force
28394,10234695,5.142956744983145,831,484.823850224057,79,16257,8443,TCP,inbound,7,10.20.1.40,198.51.100.17,DDoS
2284,22433016,1314.7145687516677,21,18.81032665403815,1,2362,8443,TCP,outbound,11,10.20.2.30,198.51.100.27,Data Exfiltration
1,1856,0.9082768974529373,380,9.421697308853787,240,26610,1519,TCP,outbound,8,10.20.2.20,198.51.100.24,Port Scan
6195,3410247,1241.7917600356518,15,2.3940669762271285,0,57776,8443,UDP,outbound,3,10.20.4.20,198.51.100.29,Data Exfiltration
9909,32859861,1437.9052717821241,15,5.710739789685167,3,7939,22,TCP,outbound,1,10.20.4.40,198.51.100.27,Data Exfiltration
